일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액,연도,월,일,요일,요일명,연도월,분기
2016-08-22,257,-1.42,-0.55,258.54,258.63,256.92,62921,2956321,1106766843,2016,8,22,0,월,2016.8,3
2016-08-23,258,1.15,0.45,257.57,258.63,257.09,65707,3213303,1111593445,2016,8,23,1,화,2016.8,3
2016-08-24,257,-1.12,-0.43,258.4,258.65,256.54,54461,3049783,1107663776,2016,8,24,2,수,2016.8,3
2016-08-25,257,-0.04,-0.02,256.78,257.76,256.0,58804,3148346,1107534609,2016,8,25,3,목,2016.8,3
2016-08-26,256,-1.03,-0.4,256.17,256.76,255.02,68304,2925672,1104165089,2016,8,26,4,금,2016.8,3
2016-08-29,256,0.26,0.1,254.93,256.66,254.45,62755,2656891,1103324040,2016,8,29,0,월,2016.8,3
2016-08-30,257,1.0,0.39,257.27,258.93,257.0,56516,2505907,1107391283,2016,8,30,1,화,2016.8,3
2016-08-31,256,-0.62,-0.24,257.21,257.49,255.9,66352,3683989,1103942465,2016,8,31,2,수,2016.8,3
2016-09-01,256,-0.84,-0.33,254.95,256.13,253.86,56098,3197203,1101777063,2016,9,1,3,목,2016.9,3
2016-09-02,256,0.47,0.18,256.16,256.73,255.57,49266,2537932,1104238941,2016,9,2,4,금,2016.9,3
2016-09-05,259,3.14,1.22,257.85,259.74,257.63,54168,2668037,1116996528,2016,9,5,0,월,2016.9,3
2016-09-06,260,1.29,0.5,259.39,261.16,259.26,49970,2754053,1121498835,2016,9,6,1,화,2016.9,3
2016-09-07,260,-0.62,-0.24,261.15,262.1,260.31,68750,3175155,1119135138,2016,9,7,2,수,2016.9,3
2016-09-08,260,0.55,0.21,260.72,261.48,259.41,79383,3529937,1121221790,2016,9,8,3,목,2016.9,3
2016-09-09,257,-3.55,-1.36,258.68,258.94,256.21,70054,3155573,1106640126,2016,9,9,4,금,2016.9,3
2016-09-12,250,-6.78,-2.63,252.37,253.43,250.53,66332,3440502,1080037460,2016,9,12,0,월,2016.9,3
2016-09-13,251,1.24,0.49,253.39,253.55,251.66,74549,3780831,1084216668,2016,9,13,1,화,2016.9,3
2016-09-19,253,2.16,0.86,251.51,254.54,251.38,59751,3453245,1093052879,2016,9,19,0,월,2016.9,3
2016-09-20,255,1.16,0.46,253.86,255.23,253.33,54627,2868281,1098099766,2016,9,20,1,화,2016.9,3
2016-09-21,256,1.43,0.56,254.65,256.55,254.56,51982,2584889,1103950177,2016,9,21,2,수,2016.9,3
2016-09-22,258,1.82,0.71,258.46,259.99,258.13,59904,2816822,1111318673,2016,9,22,3,목,2016.9,3
2016-09-23,258,0.03,0.01,258.44,259.14,257.71,58393,3037953,1113341283,2016,9,23,4,금,2016.9,3
2016-09-26,257,-0.89,-0.34,258.07,259.32,256.9,43876,2354290,1109404258,2016,9,26,0,월,2016.9,3
2016-09-27,259,2.09,0.81,256.16,259.87,255.16,58685,2834133,1118285850,2016,9,27,1,화,2016.9,3
2016-09-28,258,-1.36,-0.52,259.32,259.46,257.96,59187,2552567,1112503520,2016,9,28,2,수,2016.9,3
2016-09-29,260,2.14,0.83,259.6,260.95,259.6,65366,3241767,1121471841,2016,9,29,3,목,2016.9,3
2016-09-30,257,-2.86,-1.1,258.3,258.91,257.29,74919,4591465,1107764935,2016,9,30,4,금,2016.9,3
2016-10-04,259,1.69,0.66,259.51,259.74,258.55,62561,3770722,1113807938,2016,10,4,1,화,2016.10,4
2016-10-05,258,-0.19,-0.07,257.51,259.49,256.67,58014,3183178,1112977197,2016,10,5,2,수,2016.10,4
2016-10-06,261,2.14,0.83,261.6,261.68,259.65,64936,4163458,1120831781,2016,10,6,3,목,2016.10,4
2016-10-07,260,-1.07,-0.41,261.17,261.53,259.73,62370,3956040,1115314229,2016,10,7,4,금,2016.10,4
2016-10-10,260,0.25,0.1,258.85,260.71,257.68,74084,3724422,1115211701,2016,10,10,0,월,2016.10,4
2016-10-11,256,-4.16,-1.6,259.29,260.4,255.93,68771,4181282,1099726034,2016,10,11,1,화,2016.10,4
2016-10-12,256,0.05,0.02,254.69,256.67,254.56,62692,3897086,1100731109,2016,10,12,2,수,2016.10,4
2016-10-13,253,-2.27,-0.89,256.19,256.6,253.79,58490,3332343,1090477711,2016,10,13,3,목,2016.10,4
2016-10-14,255,1.16,0.46,254.7,255.91,254.66,61590,2899710,1094745758,2016,10,14,4,금,2016.10,4
2016-10-17,256,1.1,0.43,255.9,257.07,253.71,55158,2779480,1100136641,2016,10,17,0,월,2016.10,4
2016-10-18,257,1.79,0.7,256.17,258.04,255.99,59071,2876834,1107898721,2016,10,18,1,화,2016.10,4
2016-10-19,258,0.23,0.09,257.25,259.67,257.17,62057,3047310,1108105413,2016,10,19,2,수,2016.10,4
2016-10-20,258,0.2,0.08,258.55,259.28,257.8,60714,3002143,1108884751,2016,10,20,3,목,2016.10,4
2016-10-21,257,-1.15,-0.45,258.16,258.39,256.82,52581,2532155,1104424581,2016,10,21,4,금,2016.10,4
2016-10-24,259,2.22,0.86,257.83,259.48,257.76,53738,2733285,1113927052,2016,10,24,0,월,2016.10,4
2016-10-25,258,-0.91,-0.35,258.79,258.92,257.82,68928,3878596,1108904144,2016,10,25,1,화,2016.10,4
2016-10-26,255,-3.05,-1.18,257.73,257.73,254.13,65631,3357207,1096039211,2016,10,26,2,수,2016.10,4
2016-10-27,256,1.14,0.45,256.25,256.99,255.62,68404,3416658,1100814723,2016,10,27,3,목,2016.10,4
2016-10-28,256,-0.13,-0.05,256.45,257.3,255.89,53169,3072822,1099261875,2016,10,28,4,금,2016.10,4
2016-10-31,255,-0.6,-0.23,255.6,256.66,255.21,59124,3020364,1094666311,2016,10,31,0,월,2016.10,4
2016-11-01,255,0.06,0.02,255.35,256.3,253.51,71630,3314001,1095630420,2016,11,1,1,화,2016.11,4
2016-11-02,252,-3.16,-1.23,254.27,254.77,252.33,67054,3109435,1081849344,2016,11,2,2,수,2016.11,4
2016-11-03,252,0.07,0.03,252.44,253.74,251.72,56224,2810290,1083567613,2016,11,3,3,목,2016.11,4
2016-11-04,252,-0.33,-0.13,252.85,253.29,251.86,44617,2272075,1082179014,2016,11,4,4,금,2016.11,4
2016-11-07,254,2.03,0.8,254.79,255.42,254.0,49039,2363710,1090501486,2016,11,7,0,월,2016.11,4
2016-11-08,255,0.66,0.26,256.2,256.31,254.1,46853,2261439,1093698016,2016,11,8,1,화,2016.11,4
2016-11-09,249,-5.59,-2.19,255.83,257.03,246.51,123179,5377443,1070309842,2016,11,9,2,수,2016.11,4
2016-11-10,255,5.64,2.26,253.8,255.31,252.64,119316,4798891,1093893873,2016,11,10,3,목,2016.11,4
2016-11-11,251,-3.32,-1.3,252.93,253.88,251.9,101509,4190182,1080477031,2016,11,11,4,금,2016.11,4
2016-11-14,250,-1.98,-0.79,251.59,252.36,250.0,100351,3569423,1073238812,2016,11,14,0,월,2016.11,4
2016-11-15,249,-0.81,-0.32,250.39,250.93,249.18,87818,3603830,1069920080,2016,11,15,1,화,2016.11,4
2016-11-16,250,1.12,0.45,250.93,251.54,250.23,79965,3494217,1075121085,2016,11,16,2,수,2016.11,4
2016-11-17,250,0.14,0.06,249.62,250.86,248.71,67352,2579326,1075684145,2016,11,17,3,목,2016.11,4
2016-11-18,250,-0.25,-0.1,250.9,251.02,249.23,78550,2890926,1072942258,2016,11,18,4,금,2016.11,4
2016-11-21,249,-0.7,-0.28,249.7,250.8,248.93,55388,2540077,1069492498,2016,11,21,0,월,2016.11,4
2016-11-22,252,2.86,1.15,250.85,252.85,250.47,62526,3019881,1080124373,2016,11,22,1,화,2016.11,4
2016-11-23,253,1.29,0.51,253.09,254.71,252.22,68300,3485492,1082213298,2016,11,23,2,수,2016.11,4
2016-11-24,252,-1.63,-0.64,253.22,253.71,251.44,53636,2623871,1074387416,2016,11,24,3,목,2016.11,4
2016-11-25,252,0.23,0.09,252.19,252.84,251.64,44611,2106743,1075546994,2016,11,25,4,금,2016.11,4
2016-11-28,252,0.7,0.28,252.46,253.63,250.87,45864,2378201,1079785408,2016,11,28,0,월,2016.11,4
2016-11-29,252,-0.05,-0.02,252.98,253.63,252.32,50824,3444237,1079700298,2016,11,29,1,화,2016.11,4
2016-11-30,254,1.35,0.53,253.2,255.0,252.86,67936,4406936,1083227030,2016,11,30,2,수,2016.11,4
2016-12-01,254,0.22,0.09,254.84,255.23,254.06,59348,3209992,1084272193,2016,12,1,3,목,2016.12,4
2016-12-02,252,-1.6,-0.63,253.93,254.22,252.06,55139,2836610,1076886658,2016,12,2,4,금,2016.12,4
2016-12-05,252,-0.74,-0.29,252.12,253.04,251.52,50361,2177875,1074131833,2016,12,5,0,월,2016.12,4
2016-12-06,255,3.49,1.38,253.88,256.27,253.85,61485,3064704,1089371190,2016,12,6,1,화,2016.12,4
2016-12-07,256,0.71,0.28,256.57,257.05,255.96,54700,2887478,1090691919,2016,12,7,2,수,2016.12,4
2016-12-08,262,5.66,2.21,258.79,262.0,258.63,74290,4066092,1113759330,2016,12,8,3,목,2016.12,4
2016-12-09,260,-1.09,-0.42,261.24,261.29,260.34,58354,2936299,1109436229,2016,12,9,4,금,2016.12,4
2016-12-12,260,-0.19,-0.07,261.59,261.69,259.89,56950,2720615,1109545712,2016,12,12,0,월,2016.12,4
2016-12-13,261,0.91,0.35,260.38,261.72,260.08,77992,3061200,1114136751,2016,12,13,1,화,2016.12,4
2016-12-14,262,0.37,0.14,262.64,262.86,261.12,55929,2503849,1116753490,2016,12,14,2,수,2016.12,4
2016-12-15,261,-0.55,-0.21,259.9,262.08,259.82,55035,2420554,1115535790,2016,12,15,3,목,2016.12,4
2016-12-16,262,1.11,0.42,261.59,262.91,261.16,60475,2966409,1118493612,2016,12,16,4,금,2016.12,4
2016-12-19,261,-0.63,-0.24,262.03,263.22,261.86,46955,2145966,1115735527,2016,12,19,0,월,2016.12,4
2016-12-20,262,0.66,0.25,262.78,263.26,262.14,51201,2231068,1117862323,2016,12,20,1,화,2016.12,4
2016-12-21,262,-0.49,-0.19,263.76,264.42,262.1,62168,2549895,1115648656,2016,12,21,2,수,2016.12,4
2016-12-22,261,-0.13,-0.05,262.71,262.92,261.66,53376,2376817,1114876093,2016,12,22,3,목,2016.12,4
2016-12-23,261,-0.36,-0.14,262.1,262.26,261.3,46536,2263080,1114644923,2016,12,23,4,금,2016.12,4
2016-12-26,261,0.29,0.11,261.83,262.27,261.36,45263,1920270,1115959487,2016,12,26,0,월,2016.12,4
2016-12-27,262,0.59,0.23,262.35,262.85,261.79,52536,2140361,1118675166,2016,12,27,1,화,2016.12,4
2016-12-28,259,-2.79,-1.06,259.65,260.59,259.52,54257,2288225,1105964178,2016,12,28,2,수,2016.12,4
2016-12-29,260,0.31,0.12,259.02,260.04,258.62,48685,2298803,1106917147,2016,12,29,3,목,2016.12,4
2017-01-02,260,0.35,0.13,259.42,261.21,258.64,36913,1865850,1106997092,2017,1,2,0,월,2017.1,1
2017-01-03,262,2.61,1.0,261.55,263.0,260.72,61839,2893838,1117580157,2017,1,3,1,화,2017.1,1
2017-01-04,263,0.15,0.06,263.19,263.27,262.47,68765,3001393,1117984626,2017,1,4,2,수,2017.1,1
2017-01-05,261,-1.14,-0.43,262.88,262.94,261.64,78823,3328611,1114665343,2017,1,5,3,목,2017.1,1
2017-01-06,263,1.22,0.47,263.01,263.61,262.66,56572,2541336,1118831229,2017,1,6,4,금,2017.1,1
2017-01-09,263,0.54,0.21,263.83,264.55,263.34,59179,2880967,1119540181,2017,1,9,0,월,2017.1,1
2017-01-10,263,-0.01,0.0,263.15,263.88,262.83,60749,2641089,1118244085,2017,1,10,1,화,2017.1,1
2017-01-11,268,4.42,1.68,264.24,268.91,264.18,76588,3547033,1136279180,2017,1,11,2,수,2017.1,1
2017-01-12,269,1.8,0.67,268.48,269.95,267.93,70686,3226231,1143573499,2017,1,12,3,목,2017.1,1
2017-01-13,267,-2.04,-0.76,268.34,268.68,267.66,61589,2991314,1136986157,2017,1,13,4,금,2017.1,1
2017-01-16,266,-1.76,-0.66,267.71,268.53,265.37,63876,3010311,1129771002,2017,1,16,0,월,2017.1,1
2017-01-17,267,1.22,0.46,266.65,268.53,266.33,64797,2685025,1135549644,2017,1,17,1,화,2017.1,1
2017-01-18,267,-0.29,-0.11,267.64,267.96,265.37,56660,2629580,1135971685,2017,1,18,2,수,2017.1,1
2017-01-19,267,0.62,0.23,269.3,270.01,266.39,59533,3003152,1137823996,2017,1,19,3,목,2017.1,1
2017-01-20,266,-1.18,-0.44,266.45,267.35,266.18,55384,2669327,1136607125,2017,1,20,4,금,2017.1,1
2017-01-23,267,0.6,0.23,266.77,267.84,265.53,56738,2558354,1137995811,2017,1,23,0,월,2017.1,1
2017-01-24,267,0.18,0.07,267.79,268.25,266.24,54348,2743462,1138531940,2017,1,24,1,화,2017.1,1
2017-01-25,268,0.85,0.32,268.65,269.04,267.28,63438,3291482,1140070317,2017,1,25,2,수,2017.1,1
2017-01-26,270,2.33,0.87,269.15,271.21,268.47,70098,3571290,1148821891,2017,1,26,3,목,2017.1,1
2017-01-31,268,-2.39,-0.88,269.61,270.0,268.09,69680,3636560,1138934838,2017,1,31,1,화,2017.1,1
2017-02-01,269,1.47,0.55,269.16,269.97,268.87,65868,3350004,1145494391,2017,2,1,2,수,2017.2,1
2017-02-02,268,-1.07,-0.4,269.63,271.25,268.01,76735,3868243,1140446269,2017,2,2,3,목,2017.2,1
2017-02-03,268,0.36,0.13,269.1,269.62,267.37,71589,3579326,1141803837,2017,2,3,4,금,2017.2,1
2017-02-06,269,0.64,0.24,270.65,271.08,268.75,71641,2983511,1144555712,2017,2,6,0,월,2017.2,1
2017-02-07,268,-0.52,-0.19,269.52,269.68,268.51,71252,3276876,1142817097,2017,2,7,1,화,2017.2,1
2017-02-08,267,-1.25,-0.46,268.51,268.56,265.76,64573,3533480,1137301560,2017,2,8,2,수,2017.2,1
2017-02-09,267,-0.03,-0.01,267.99,268.91,267.21,72701,3470745,1137535631,2017,2,9,3,목,2017.2,1
2017-02-10,268,0.97,0.36,269.04,269.72,268.43,83141,3769873,1142966848,2017,2,10,4,금,2017.2,1
2017-02-13,268,0.15,0.06,268.48,268.85,267.88,71066,3072695,1144363396,2017,2,13,0,월,2017.2,1
2017-02-14,267,-0.91,-0.34,268.82,269.34,267.05,68622,3411326,1141490325,2017,2,14,1,화,2017.2,1
2017-02-15,268,0.91,0.34,267.64,269.47,267.06,75725,3611295,1145568054,2017,2,15,2,수,2017.2,1
2017-02-16,268,0.12,0.04,269.48,270.22,268.32,65399,3210118,1144792141,2017,2,16,3,목,2017.2,1
2017-02-17,268,-0.09,-0.03,267.6,269.02,267.6,59751,3780682,1143534022,2017,2,17,4,금,2017.2,1
2017-02-20,269,0.89,0.33,269.41,269.92,268.57,54535,2488968,1146142772,2017,2,20,0,월,2017.2,1
2017-02-21,272,2.38,0.88,269.9,273.13,269.7,61710,2973031,1156100984,2017,2,21,1,화,2017.2,1
2017-02-22,272,0.74,0.27,272.61,273.15,271.96,64581,3244637,1158406729,2017,2,22,2,수,2017.2,1
2017-02-23,272,0.04,0.01,272.61,273.18,272.18,64489,3504080,1158885264,2017,2,23,3,목,2017.2,1
2017-02-24,270,-2.51,-0.92,272.61,272.84,269.76,116667,4279795,1150929575,2017,2,24,4,금,2017.2,1
2017-02-27,268,-1.41,-0.52,270.35,270.62,268.72,81076,3371653,1145971181,2017,2,27,0,월,2017.2,1
2017-02-28,270,1.09,0.41,269.27,270.62,269.1,88888,4046477,1149357016,2017,2,28,1,화,2017.2,1
2017-03-02,272,2.59,0.96,272.14,273.34,271.35,105762,5114289,1156924747,2017,3,2,3,목,2017.3,1
2017-03-03,269,-2.88,-1.06,271.03,271.48,268.77,78076,4036707,1143616506,2017,3,3,4,금,2017.3,1
2017-03-06,270,0.64,0.24,269.07,270.74,268.36,72120,3629016,1145019236,2017,3,6,0,월,2017.3,1
2017-03-07,271,1.46,0.54,270.22,272.45,269.96,69476,3052230,1152268594,2017,3,7,1,화,2017.3,1
2017-03-08,272,0.42,0.15,271.65,273.21,271.32,68167,3455465,1153199468,2017,3,8,2,수,2017.3,1
2017-03-09,271,-0.67,-0.25,272.73,272.97,271.56,71716,3569604,1150393760,2017,3,9,3,목,2017.3,1
2017-03-10,272,0.67,0.25,271.08,273.0,270.24,67633,3266067,1153039605,2017,3,10,4,금,2017.3,1
2017-03-13,275,3.12,1.15,273.03,276.25,272.79,72076,3239506,1165015920,2017,3,13,0,월,2017.3,1
2017-03-14,277,2.48,0.9,276.8,278.2,276.51,80673,3928312,1175513855,2017,3,14,1,화,2017.3,1
2017-03-15,277,0.0,0.0,276.91,278.22,276.78,72419,3396841,1175678590,2017,3,15,2,수,2017.3,1
2017-03-16,280,2.22,0.8,280.99,281.35,279.26,86726,3815009,1184720958,2017,3,16,3,목,2017.3,1
2017-03-17,281,1.75,0.62,280.02,281.95,279.65,86562,3892152,1193294807,2017,3,17,4,금,2017.3,1
2017-03-20,280,-1.11,-0.39,281.08,281.16,280.0,59317,2964131,1188881396,2017,3,20,0,월,2017.3,1
2017-03-21,283,3.09,1.1,281.54,284.4,281.23,82817,4424451,1201235006,2017,3,21,1,화,2017.3,1
2017-03-22,282,-1.21,-0.43,281.07,282.66,280.85,89305,4351700,1196310143,2017,3,22,2,수,2017.3,1
2017-03-23,282,0.18,0.06,283.29,284.38,282.58,76370,3931736,1198464006,2017,3,23,3,목,2017.3,1
2017-03-24,282,-0.5,-0.18,282.66,284.0,281.49,71004,3834194,1195701562,2017,3,24,4,금,2017.3,1
2017-03-27,280,-1.95,-0.69,281.1,281.79,279.98,70909,3657209,1188588795,2017,3,27,0,월,2017.3,1
2017-03-28,281,0.89,0.32,281.85,282.24,280.5,62565,3195523,1193245578,2017,3,28,1,화,2017.3,1
2017-03-29,281,0.61,0.22,282.52,282.54,281.27,68195,3877385,1195112707,2017,3,29,2,수,2017.3,1
2017-03-30,281,-0.2,-0.07,282.44,283.11,280.95,58287,3095291,1194153765,2017,3,30,3,목,2017.3,1
2017-03-31,280,-1.02,-0.36,282.03,282.09,280.63,59370,3112035,1191188596,2017,3,31,4,금,2017.3,1
2017-04-03,281,0.96,0.34,281.51,282.35,280.85,56545,2858772,1194769321,2017,4,3,0,월,2017.4,2
2017-04-04,280,-0.68,-0.24,281.25,281.77,280.32,59582,2946840,1191670239,2017,4,4,1,화,2017.4,2
2017-04-05,280,-0.18,-0.06,280.99,281.36,278.76,72393,3330416,1190581843,2017,4,5,2,수,2017.4,2
2017-04-06,279,-1.27,-0.45,279.57,279.81,278.2,56813,2822200,1185546774,2017,4,6,3,목,2017.4,2
2017-04-07,279,-0.46,-0.16,279.64,279.82,277.63,65059,3005079,1184443742,2017,4,7,4,금,2017.4,2
2017-04-10,277,-1.8,-0.65,278.69,278.69,276.5,59920,2635240,1175491043,2017,4,10,0,월,2017.4,2
2017-04-11,275,-1.72,-0.62,276.55,277.46,275.01,59390,2796800,1168920062,2017,4,11,1,화,2017.4,2
2017-04-12,276,0.72,0.26,276.11,276.43,275.28,57613,2739491,1171738291,2017,4,12,2,수,2017.4,2
2017-04-13,279,2.91,1.05,276.38,279.12,275.66,74097,3466708,1183379443,2017,4,13,3,목,2017.4,2
2017-04-14,277,-1.81,-0.65,277.59,278.14,276.12,44578,2142153,1175793556,2017,4,14,4,금,2017.4,2
2017-04-17,278,0.79,0.28,278.06,279.06,277.49,47714,2370882,1180366269,2017,4,17,0,월,2017.4,2
2017-04-18,278,0.13,0.05,279.36,279.42,277.05,54714,2673853,1180982688,2017,4,18,1,화,2017.4,2
2017-04-19,276,-1.74,-0.63,277.66,278.07,275.97,65260,3291528,1174709569,2017,4,19,2,수,2017.4,2
2017-04-20,277,1.27,0.46,276.32,278.04,275.75,69505,3983708,1181257098,2017,4,20,3,목,2017.4,2
2017-04-21,280,2.29,0.82,279.44,280.89,278.8,60450,3640333,1188718194,2017,4,21,4,금,2017.4,2
2017-04-24,281,1.91,0.68,281.66,282.04,280.81,68129,3004659,1195183749,2017,4,24,0,월,2017.4,2
2017-04-25,285,3.45,1.22,282.17,285.47,282.0,76977,4030220,1208214740,2017,4,25,1,화,2017.4,2
2017-04-26,286,1.37,0.48,286.04,287.22,285.79,84108,4215146,1214348096,2017,4,26,2,수,2017.4,2
2017-04-27,287,0.56,0.2,285.8,287.76,285.52,83544,4866320,1215760412,2017,4,27,3,목,2017.4,2
2017-04-28,287,-0.13,-0.05,288.51,289.02,286.76,78762,4560138,1214235294,2017,4,28,4,금,2017.4,2
2017-05-02,289,2.44,0.85,288.6,291.12,288.39,69807,3701779,1223214323,2017,5,2,1,화,2017.5,2
2017-05-04,292,2.82,0.97,290.53,292.47,290.53,65038,3546391,1235315844,2017,5,4,3,목,2017.5,2
2017-05-08,299,7.39,2.53,292.95,299.86,292.66,102036,5504367,1266356436,2017,5,8,0,월,2017.5,2
2017-05-10,296,-3.67,-1.22,299.81,304.26,295.53,128101,7090216,1250415869,2017,5,10,2,수,2017.5,2
2017-05-11,299,3.56,1.2,297.25,300.22,296.35,111190,6146382,1268153362,2017,5,11,3,목,2017.5,2
2017-05-12,298,-1.5,-0.5,299.78,300.1,297.84,74390,4024928,1262070639,2017,5,12,4,금,2017.5,2
2017-05-15,298,0.62,0.21,298.54,299.84,297.51,58674,3175292,1264872758,2017,5,15,0,월,2017.5,2
2017-05-16,299,0.8,0.27,301.25,301.65,298.05,97285,4728249,1268200244,2017,5,16,1,화,2017.5,2
2017-05-17,299,-0.33,-0.11,299.02,299.95,297.9,77839,3813702,1267241095,2017,5,17,2,수,2017.5,2
2017-05-18,298,-0.87,-0.29,296.34,298.78,295.66,83317,4109497,1263529705,2017,5,18,3,목,2017.5,2
2017-05-19,298,-0.39,-0.13,298.26,299.1,297.44,74781,4399637,1263954422,2017,5,19,4,금,2017.5,2
2017-05-22,300,2.55,0.86,299.76,300.7,298.98,71066,4423982,1273743233,2017,5,22,0,월,2017.5,2
2017-05-23,301,0.73,0.24,301.44,303.7,300.41,76649,4238908,1256788782,2017,5,23,1,화,2017.5,2
2017-05-24,301,0.35,0.12,302.32,302.79,301.23,111991,4181738,1258810123,2017,5,24,2,수,2017.5,2
2017-05-25,305,3.51,1.16,302.83,305.34,302.18,100091,4643095,1273549217,2017,5,25,3,목,2017.5,2
2017-05-26,306,1.74,0.57,305.41,308.51,305.07,98095,4626936,1280116191,2017,5,26,4,금,2017.5,2
2017-05-29,306,-0.44,-0.14,307.98,309.32,305.13,105980,4119368,1279391655,2017,5,29,0,월,2017.5,2
2017-05-30,304,-1.93,-0.63,306.89,306.99,303.11,94123,3968560,1272470382,2017,5,30,1,화,2017.5,2
2017-05-31,304,0.08,0.03,303.79,306.18,303.64,114684,5769616,1273148757,2017,5,31,2,수,2017.5,2
2017-06-01,304,-0.64,-0.21,304.74,305.3,302.99,77246,3827520,1271016778,2017,6,1,3,목,2017.6,2
2017-06-02,307,3.8,1.25,305.34,308.01,305.27,94028,4466469,1285820513,2017,6,2,4,금,2017.6,2
2017-06-05,307,-0.5,-0.16,308.52,308.59,306.79,76117,3689380,1283522372,2017,6,5,0,월,2017.6,2
2017-06-07,305,-1.65,-0.54,306.94,307.59,305.42,87995,4502015,1277235097,2017,6,7,2,수,2017.6,2
2017-06-08,306,0.57,0.19,305.7,306.87,304.17,126075,5920743,1280550325,2017,6,8,3,목,2017.6,2
2017-06-09,309,3.13,1.02,307.51,310.02,307.17,118711,5543439,1332220835,2017,6,9,4,금,2017.6,2
2017-06-12,306,-3.14,-1.01,307.74,308.31,305.59,95852,4656924,1318460258,2017,6,12,0,월,2017.6,2
2017-06-13,308,1.78,0.58,306.25,308.29,306.25,94388,4408347,1327830417,2017,6,13,1,화,2017.6,2
2017-06-14,307,-0.07,-0.02,309.53,310.05,307.03,113447,5291755,1326062345,2017,6,14,2,수,2017.6,2
2017-06-15,306,-1.26,-0.41,308.02,308.83,305.04,95415,4625017,1319878082,2017,6,15,3,목,2017.6,2
2017-06-16,306,0.1,0.03,306.97,307.4,305.82,87835,4725310,1320147114,2017,6,16,4,금,2017.6,2
2017-06-19,308,1.82,0.59,307.14,309.29,306.19,87804,4292949,1325692730,2017,6,19,0,월,2017.6,2
2017-06-20,309,0.7,0.23,310.55,310.63,308.72,122388,5779858,1325623249,2017,6,20,1,화,2017.6,2
2017-06-21,307,-1.79,-0.58,307.61,308.0,306.13,100935,5255533,1319174374,2017,6,21,2,수,2017.6,2
2017-06-22,309,1.95,0.63,308.6,309.47,307.28,88484,5648666,1327541903,2017,6,22,3,목,2017.6,2
2017-06-23,310,0.79,0.26,309.36,310.58,308.96,81461,4880608,1331793343,2017,6,23,4,금,2017.6,2
2017-06-26,311,1.63,0.53,310.53,312.22,310.13,71900,4169265,1338493148,2017,6,26,0,월,2017.6,2
2017-06-27,312,0.23,0.07,311.72,312.95,311.05,131746,5529693,1339945644,2017,6,27,1,화,2017.6,2
2017-06-28,310,-1.28,-0.41,310.71,312.03,310.47,94923,4998786,1334460070,2017,6,28,2,수,2017.6,2
2017-06-29,312,1.72,0.55,312.86,313.79,312.26,103106,4508044,1341807901,2017,6,29,3,목,2017.6,2
2017-06-30,311,-0.8,-0.26,310.61,311.76,310.17,73224,4225148,1339025179,2017,6,30,4,금,2017.6,2
2017-07-03,312,0.63,0.2,312.5,312.93,310.85,71751,3900279,1341377138,2017,7,3,0,월,2017.7,3
2017-07-04,310,-1.93,-0.62,312.42,312.82,309.78,89184,3887904,1333881836,2017,7,4,1,화,2017.7,3
2017-07-05,311,1.31,0.42,309.87,312.1,309.64,68312,3842857,1338273489,2017,7,5,2,수,2017.7,3
2017-07-06,311,0.11,0.04,312.17,312.5,310.76,73586,4034017,1337740522,2017,7,6,3,목,2017.7,3
2017-07-07,310,-1.22,-0.39,310.17,311.45,309.62,87671,4571904,1329213585,2017,7,7,4,금,2017.7,3
2017-07-10,311,0.8,0.26,311.65,312.41,310.72,78672,4046085,1334512530,2017,7,10,0,월,2017.7,3
2017-07-11,313,2.13,0.68,312.04,313.7,311.5,85935,4011831,1342624458,2017,7,11,1,화,2017.7,3
2017-07-12,313,-0.01,0.0,313.5,314.3,313.21,89116,4345039,1340998794,2017,7,12,2,수,2017.7,3
2017-07-13,316,2.77,0.88,315.46,318.4,315.03,94916,5140028,1351566359,2017,7,13,3,목,2017.7,3
2017-07-14,317,1.0,0.32,317.7,318.29,316.81,103195,4350949,1355018167,2017,7,14,4,금,2017.7,3
2017-07-17,318,1.17,0.37,319.22,319.45,317.86,74535,3956107,1359770453,2017,7,17,0,월,2017.7,3
2017-07-18,318,0.13,0.04,318.38,318.66,317.59,80887,3703523,1360047679,2017,7,18,1,화,2017.7,3
2017-07-19,318,0.26,0.08,319.15,319.15,317.52,77076,4089739,1362161188,2017,7,19,2,수,2017.7,3
2017-07-20,320,1.7,0.53,319.68,320.99,318.67,81104,4321284,1369002129,2017,7,20,3,목,2017.7,3
2017-07-21,321,1.18,0.37,320.17,322.01,320.0,81102,4191060,1373666228,2017,7,21,4,금,2017.7,3
2017-07-24,322,0.22,0.07,321.74,322.01,320.82,71712,3680033,1374958087,2017,7,24,0,월,2017.7,3
2017-07-25,320,-1.86,-0.58,321.7,322.16,319.72,82695,4409107,1368676982,2017,7,25,1,화,2017.7,3
2017-07-26,319,-0.69,-0.22,320.86,320.9,318.68,96655,5283667,1365826484,2017,7,26,2,수,2017.7,3
2017-07-27,320,1.05,0.33,320.63,321.46,319.51,75487,4276045,1370736603,2017,7,27,3,목,2017.7,3
2017-07-28,314,-6.38,-1.99,319.01,319.18,313.72,100380,5777687,1346070038,2017,7,28,4,금,2017.7,3
2017-07-31,314,0.47,0.15,312.73,314.81,312.2,82978,4358662,1346389439,2017,7,31,0,월,2017.7,3
