종목코드,종목명,ESG등급,환경,사회,지배구조,ESG등급_ca,환경_ca,사회_ca,지배구조_ca,연도,종가,거래량
008930,한미사이언스,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2018.0,74153.8893442623,26247212.0
008930,한미사이언스,B이하,D,B이하,B이하,2.0,0.0,2.0,2.0,2017.0,71479.37037037036,63229214.0
008930,한미사이언스,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2016.0,107840.9512195122,65694420.0
008930,한미사이언스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,74930.82661290323,161645664.0
008930,한미사이언스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,11887.102040816326,20839642.0
008930,한미사이언스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,9881.46963562753,29438088.0
008930,한미사이언스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,3183.1612903225805,16497200.0
008930,한미사이언스,,B,,,,3.0,,,2011.0,3777.9919354838707,12828935.0
005380,현대자동차,A,A,A,A,6.0,6.0,6.0,6.0,2021.0,223381.0483870968,302742976.0
005380,현대자동차,B+,B,B+,A,5.0,3.0,5.0,6.0,2018.0,134671.7213114754,139481919.0
005380,현대자동차,B+,B,B+,B+,5.0,3.0,5.0,5.0,2017.0,151497.94238683127,132729249.0
005380,현대자동차,B+,C,A,A,5.0,1.0,6.0,6.0,2016.0,139178.86178861788,121692926.0
005380,현대자동차,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2015.0,156473.79032258064,173527441.0
005380,현대자동차,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2014.0,215489.79591836734,142900988.0
005380,현대자동차,A,B+,A,A,6.0,5.0,6.0,6.0,2013.0,223340.08097165992,142406754.0
005380,현대자동차,A,A,A,A,6.0,6.0,6.0,6.0,2012.0,232620.96774193548,158514139.0
005380,현대자동차,A+,A,A+,A,7.0,6.0,7.0,6.0,2011.0,212195.56451612903,246090148.0
052690,한전기술,B+,B,B+,B+,5.0,3.0,5.0,5.0,2021.0,48998.18548387097,197858911.0
052690,한전기술,B+,B,A,A,5.0,3.0,6.0,6.0,2018.0,24454.713114754097,39258727.0
052690,한전기술,B+,B,B+,A,5.0,3.0,5.0,6.0,2017.0,22015.843621399177,41928950.0
052690,한전기술,B+,B,B+,B+,5.0,3.0,5.0,5.0,2016.0,28585.772357723577,27886210.0
052690,한전기술,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2015.0,37918.54838709677,51165813.0
052690,한전기술,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2014.0,59521.42857142857,27972890.0
052690,한전기술,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2013.0,73555.46558704453,25306389.0
052690,한전기술,B+,B,A,B이하,5.0,3.0,6.0,2.0,2012.0,78099.59677419355,33304851.0
052690,한전기술,A,B,A,B이하,6.0,3.0,6.0,2.0,2011.0,72504.83870967742,43924169.0
002020,코오롱,B,B,B+,B,3.0,3.0,5.0,3.0,2021.0,30334.274193548386,40854283.0
002020,코오롱,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,44609.83606557377,7938402.0
002020,코오롱,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2017.0,65805.76131687243,28421550.0
002020,코오롱,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2016.0,60435.9756097561,16320973.0
002020,코오롱,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,58422.782258064515,45560228.0
002020,코오롱,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,22491.020408163266,23938465.0
002020,코오롱,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,20281.57894736842,13676738.0
002020,코오롱,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2012.0,21893.75,10581444.0
002020,코오롱,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,27647.379032258064,22640334.0
006380,카프로,B,B,C,B+,3.0,3.0,1.0,5.0,2021.0,4385.544354838709,180216339.0
006380,카프로,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,7030.163934426229,166123458.0
006380,카프로,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,7344.85596707819,170077648.0
006380,카프로,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2016.0,4267.5203252032525,169513223.0
006380,카프로,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2015.0,3258.9919354838707,137117287.0
006380,카프로,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2014.0,4263.9795918367345,131742977.0
006380,카프로,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2013.0,9029.473684210527,128729338.0
006380,카프로,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,18314.314516129034,77001855.0
006380,카프로,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,28168.951612903227,115244520.0
282330,BGF리테일,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,165794.35483870967,9422410.0
004430,송원산업,C,B,B,C,1.0,3.0,3.0,1.0,2021.0,18938.709677419356,118083587.0
004430,송원산업,B이하,D,B이하,B+,2.0,0.0,2.0,5.0,2018.0,24421.516393442624,52546458.0
004430,송원산업,B+,B,B+,B+,5.0,3.0,5.0,5.0,2017.0,19989.09465020576,53315769.0
004430,송원산업,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2016.0,18830.89430894309,60014949.0
004430,송원산업,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2015.0,10333.225806451614,66736890.0
004430,송원산업,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2014.0,8527.142857142857,37102059.0
004430,송원산업,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2013.0,12013.157894736842,50961637.0
004430,송원산업,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,10290.362903225807,77105601.0
004430,송원산업,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,14594.274193548386,91592317.0
004150,한솔홀딩스,A,B+,A,A,6.0,5.0,6.0,6.0,2021.0,4031.6129032258063,80145240.0
004150,한솔홀딩스,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2018.0,5099.975409836065,30330010.0
004150,한솔홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,6448.777777777777,28750273.0
004150,한솔홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,7436.040650406504,48931642.0
004150,한솔홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,8468.072580645161,101403551.0
004150,한솔홀딩스,B+,B,B+,B+,5.0,3.0,5.0,5.0,2014.0,7378.673469387755,90295963.0
004150,한솔홀딩스,B+,B,B+,B+,5.0,3.0,5.0,5.0,2013.0,7750.817813765182,99392118.0
004150,한솔홀딩스,B+,B,B+,B+,5.0,3.0,5.0,5.0,2012.0,5546.0887096774195,70831772.0
004150,한솔홀딩스,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2011.0,5523.5887096774195,119597238.0
020760,일진디스플,B,B,B,B,3.0,3.0,3.0,3.0,2021.0,3671.3709677419356,61320862.0
020760,일진디스플,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2018.0,4160.881147540984,71562684.0
020760,일진디스플,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2017.0,6151.6625514403295,120530252.0
020760,일진디스플,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,3563.459349593496,85185641.0
020760,일진디스플,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,6165.814516129032,199758570.0
020760,일진디스플,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,8551.718367346939,112855132.0
020760,일진디스플,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,14600.461538461539,100213427.0
020760,일진디스플,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2012.0,12511.391129032258,131707448.0
020760,일진디스플,,C,,B이하,,1.0,,2.0,2011.0,7987.947580645161,111025351.0
005250,녹십자홀딩스,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2021.0,34288.50806451613,140998794.0
005250,녹십자홀딩스,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2018.0,33135.45081967213,20159730.0
005250,녹십자홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,32096.296296296296,28199333.0
005250,녹십자홀딩스,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2016.0,33705.89430894309,26664853.0
005250,녹십자홀딩스,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2015.0,34986.290322580644,38500769.0
005250,녹십자홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,17297.14285714286,17830317.0
005250,녹십자홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,14644.12955465587,14463626.0
005250,녹십자홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,14371.16935483871,6703135.0
005250,녹십자홀딩스,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,14586.40322580645,16559994.0
272210,한화시스템,A,B+,A,A,6.0,5.0,6.0,6.0,2021.0,17169.24193548387,360802950.0
020150,일진머티리얼즈,C,C,C,B,1.0,1.0,1.0,3.0,2021.0,83469.75806451614,126581317.0
020150,일진머티리얼즈,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2018.0,42421.72131147541,132641001.0
020150,일진머티리얼즈,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,27242.473251028805,174747109.0
020150,일진머티리얼즈,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2016.0,14591.825203252032,111906054.0
020150,일진머티리얼즈,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2015.0,7816.923387096775,68709003.0
020150,일진머티리얼즈,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2014.0,9973.624489795919,71008005.0
020150,일진머티리얼즈,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,11228.214574898786,128561930.0
020150,일진머티리얼즈,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,11992.725806451614,70924842.0
047040,대우건설,A,B+,A,A,6.0,5.0,6.0,6.0,2021.0,6787.741935483871,1226197144.0
047040,대우건설,A,B+,A+,A,6.0,5.0,7.0,6.0,2018.0,5577.233606557377,564476981.0
047040,대우건설,A,B+,A,A,6.0,5.0,6.0,6.0,2017.0,6772.716049382716,448416988.0
047040,대우건설,B+,B,A,A,5.0,3.0,6.0,6.0,2016.0,5892.154471544715,247521538.0
047040,대우건설,B이하,D,B+,A,2.0,0.0,5.0,6.0,2015.0,6736.451612903225,332287032.0
047040,대우건설,B이하,D,A,A,2.0,0.0,6.0,6.0,2014.0,7792.693877551021,238480458.0
047040,대우건설,A,B+,A,A,6.0,5.0,6.0,6.0,2013.0,8172.469635627531,139101192.0
047040,대우건설,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,9771.209677419354,149252941.0
047040,대우건설,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,10953.83064516129,310926927.0
064960,SNT모티브,B,C,B,B+,3.0,1.0,3.0,5.0,2021.0,58987.70161290323,21921215.0
096770,SK이노베이션,A+,A,A+,A+,7.0,6.0,7.0,7.0,2021.0,253852.82258064515,227395279.0
096770,SK이노베이션,A,A,A+,B+,6.0,6.0,7.0,5.0,2018.0,200625.0,57312506.0
096770,SK이노베이션,B+,A,A,B이하,5.0,6.0,6.0,2.0,2017.0,176113.16872427982,62700877.0
096770,SK이노베이션,A,A+,B+,A,6.0,7.0,5.0,6.0,2016.0,150878.0487804878,74474060.0
096770,SK이노베이션,A,B+,A,A,6.0,5.0,6.0,6.0,2015.0,108026.6129032258,110073438.0
096770,SK이노베이션,B+,B,A,A,5.0,3.0,6.0,6.0,2014.0,106451.83673469388,103195933.0
096770,SK이노베이션,B+,B,A,A,5.0,3.0,6.0,6.0,2013.0,151137.65182186235,79172765.0
096770,SK이노베이션,A,A,B+,A,6.0,6.0,5.0,6.0,2012.0,161439.51612903227,107114899.0
096770,SK이노베이션,A,A+,A,,6.0,7.0,6.0,,2011.0,187717.74193548388,197810776.0
035420,NAVER,A+,A,A,A+,7.0,6.0,6.0,7.0,2021.0,389415.32258064515,198345329.0
035420,NAVER,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2018.0,146594.7868852459,55861976.0
035420,NAVER,B+,B+,A,B+,5.0,5.0,6.0,5.0,2017.0,162883.2304526749,23570585.0
035420,NAVER,B+,B,B+,B+,5.0,3.0,5.0,5.0,2016.0,145531.15040650408,24417910.0
035420,NAVER,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2015.0,123838.88306451614,29672827.0
035420,NAVER,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2014.0,152714.9306122449,33694493.0
035420,NAVER,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2013.0,98575.02834008097,53327004.0
035420,NAVER,B+,A,B+,B+,5.0,6.0,5.0,5.0,2012.0,77914.6370967742,51605636.0
035420,NAVER,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2011.0,65108.520161290326,56547279.0
078520,에이블씨엔씨,B+,C,B+,B+,5.0,1.0,5.0,5.0,2021.0,8027.943548387097,34830719.0
078520,에이블씨엔씨,B이하,D,B이하,B이하,2.0,0.0,2.0,2.0,2018.0,15017.008196721312,57226454.0
078520,에이블씨엔씨,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2017.0,21209.794238683127,40312677.0
078520,에이블씨엔씨,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,23909.20325203252,48268732.0
078520,에이블씨엔씨,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,20864.673387096773,138976784.0
078520,에이블씨엔씨,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,19588.29387755102,74945095.0
078520,에이블씨엔씨,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,33504.044534412955,39289668.0
078520,에이블씨엔씨,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,37124.35080645161,31433989.0
066570,LG전자,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,147086.6935483871,404706890.0
066570,LG전자,B+,B,A,A,5.0,3.0,6.0,6.0,2018.0,86194.26229508196,199914500.0
066570,LG전자,B+,B,A,A,5.0,3.0,6.0,6.0,2017.0,77170.37037037036,286351833.0
066570,LG전자,A,B,A+,A,6.0,3.0,7.0,6.0,2016.0,54305.69105691057,199645511.0
066570,LG전자,B+,C,A,A,5.0,1.0,6.0,6.0,2015.0,52875.20161290323,215654447.0
066570,LG전자,A,B+,A,A+,6.0,5.0,6.0,7.0,2014.0,68187.3469387755,174879796.0
066570,LG전자,A,B+,A,A,6.0,5.0,6.0,6.0,2013.0,74499.59514170041,247372429.0
066570,LG전자,A,B+,A,A,6.0,5.0,6.0,6.0,2012.0,73604.83870967742,385800394.0
066570,LG전자,A,B+,A,A,6.0,5.0,6.0,6.0,2011.0,86212.12096774194,320750073.0
004990,롯데지주,A,B+,A+,A,6.0,5.0,7.0,6.0,2021.0,35153.22580645161,61568268.0
004990,롯데지주,,B+,,,,5.0,,,2018.0,57799.79508196721,46301117.0
004990,롯데지주,B+,B,A+,A,5.0,3.0,7.0,6.0,2017.0,73764.65020576131,33501643.0
004990,롯데지주,B+,C,A+,A,5.0,1.0,7.0,6.0,2016.0,80472.9674796748,5242747.0
004990,롯데지주,B+,C,B+,A,5.0,1.0,5.0,6.0,2015.0,75044.51612903226,721718.0
004990,롯데지주,B+,B+,B+,A,5.0,5.0,5.0,6.0,2014.0,74381.98367346938,271619.0
004990,롯데지주,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2013.0,65670.08906882591,343281.0
004990,롯데지주,A,B+,A,A,6.0,5.0,6.0,6.0,2012.0,61767.25403225807,332312.0
004990,롯데지주,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,61684.00403225807,420538.0
112610,씨에스윈드,B,B,C,B+,3.0,3.0,1.0,5.0,2021.0,74664.94354838709,128322623.0
112610,씨에스윈드,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2018.0,14750.454918032787,20751400.0
112610,씨에스윈드,B+,B+,B이하,B이하,5.0,5.0,2.0,2.0,2017.0,10870.687242798354,12402667.0
112610,씨에스윈드,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2016.0,10041.491869918698,19539257.0
088350,한화생명,A,A+,A+,B+,6.0,7.0,7.0,5.0,2021.0,3351.5524193548385,1819637281.0
088350,한화생명,B+,B+ 이하,B+,B+,5.0,4.0,5.0,5.0,2018.0,5552.9098360655735,281056679.0
088350,한화생명,B+,B+,A,B이하,5.0,5.0,6.0,2.0,2017.0,6887.61316872428,397999861.0
088350,한화생명,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2016.0,6319.878048780488,206951367.0
088350,한화생명,B+,A,A,B이하,5.0,6.0,6.0,2.0,2015.0,7917.903225806452,258508849.0
088350,한화생명,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2014.0,7101.632653061224,129246821.0
088350,한화생명,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2013.0,6979.311740890688,156884417.0
088350,한화생명,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,7192.177419354839,123038396.0
178920,PI첨단소재,B+,B+,B,B+,5.0,5.0,3.0,5.0,2021.0,49582.8629032258,75363402.0
000060,메리츠화재,B,D,B+,B+,3.0,0.0,5.0,5.0,2021.0,22802.217741935485,98404977.0
000060,메리츠화재,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2018.0,20566.188524590165,41064907.0
000060,메리츠화재,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2017.0,20520.57613168724,42995677.0
000060,메리츠화재,B+,A+,B+,B이하,5.0,7.0,5.0,2.0,2016.0,15636.585365853658,36852134.0
000060,메리츠화재,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2015.0,14573.185483870968,70351214.0
000060,메리츠화재,B+,A+,B+,B이하,5.0,7.0,5.0,2.0,2014.0,13380.204081632653,53898735.0
000060,메리츠화재,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2013.0,13196.356275303644,81863978.0
000060,메리츠화재,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2012.0,12305.282258064517,75852785.0
000060,메리츠화재,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2011.0,11593.641129032258,152262625.0
010120,엘에스일렉트릭,A,B+,A+,B+,6.0,5.0,7.0,5.0,2021.0,60747.98387096774,35529059.0
042660,대우조선해양,A,B,A+,A,6.0,3.0,7.0,6.0,2021.0,28915.524193548386,120057879.0
042660,대우조선해양,B이하,B+,B이하,B+,2.0,5.0,2.0,5.0,2018.0,27507.581967213115,164980259.0
042660,대우조선해양,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2017.0,21532.716049382718,39902526.0
042660,대우조선해양,B+,C,B+,A,5.0,1.0,5.0,6.0,2016.0,23206.60569105691,227238296.0
042660,대우조선해양,B+,B,B이하,A,5.0,3.0,2.0,6.0,2015.0,61915.72580645161,649876851.0
042660,대우조선해양,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2014.0,131892.85714285713,367725398.0
042660,대우조선해양,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2013.0,149601.2145748988,281485853.0
042660,대우조선해양,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2012.0,136195.56451612903,340585689.0
042660,대우조선해양,B+,B+,B+,A,5.0,5.0,5.0,6.0,2011.0,170723.79032258064,532634979.0
004370,농심,B+,B,A,B,5.0,3.0,6.0,3.0,2021.0,296403.22580645164,8382388.0
004370,농심,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2018.0,288479.5081967213,5340904.0
004370,농심,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,333598.76543209876,4931522.0
004370,농심,B이하,D,B이하,B+,2.0,0.0,2.0,5.0,2016.0,364457.31707317074,6983481.0
004370,농심,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2015.0,307941.53225806454,6511732.0
004370,농심,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2014.0,278214.28571428574,4584580.0
004370,농심,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2013.0,272706.47773279354,4761470.0
004370,농심,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,237752.01612903227,5280827.0
004370,농심,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,233381.0483870968,3831769.0
000430,대원강업,B,B,C,B+,3.0,3.0,1.0,5.0,2021.0,4195.625,178757267.0
000430,대원강업,B+,B,B+,B+,5.0,3.0,5.0,5.0,2018.0,4208.627049180328,27624948.0
000430,대원강업,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,4338.189300411523,6337395.0
000430,대원강업,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,4876.666666666667,8460266.0
000430,대원강업,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2015.0,5416.512096774193,7120105.0
000430,대원강업,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2014.0,6644.530612244898,4923694.0
000430,대원강업,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,7565.3036437246965,8078947.0
000430,대원강업,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,6195.544354838709,28730125.0
000430,대원강업,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2011.0,5280.100806451613,52503886.0
003000,부광약품,C,D,D,B+,1.0,0.0,0.0,5.0,2021.0,19877.41935483871,342364410.0
003000,부광약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,17192.40163934426,72350556.0
003000,부광약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,13788.794238683127,29541717.0
003000,부광약품,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2016.0,15095.126016260163,97716633.0
003000,부광약품,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,11975.717741935483,48918122.0
003000,부광약품,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2014.0,7106.269387755102,34502835.0
003000,부광약품,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,5908.765182186235,30087122.0
003000,부광약품,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,5334.774193548387,72350142.0
003000,부광약품,B이하,B+,B이하,,2.0,5.0,2.0,,2011.0,5129.072580645161,101673825.0
014680,한솔케미칼,A,A,A,A,6.0,6.0,6.0,6.0,2021.0,269909.27419354836,16464785.0
014680,한솔케미칼,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2018.0,75702.04918032787,13209398.0
014680,한솔케미칼,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2017.0,75991.35802469136,16281993.0
014680,한솔케미칼,B+,B,B+,B+,5.0,3.0,5.0,5.0,2016.0,75721.9512195122,13133735.0
014680,한솔케미칼,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2015.0,68886.49193548386,14365345.0
014680,한솔케미칼,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2014.0,30520.61224489796,7171154.0
014680,한솔케미칼,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2013.0,25429.757085020243,10514176.0
014680,한솔케미칼,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,20068.951612903227,8597426.0
014680,한솔케미칼,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2011.0,17146.975806451614,23726696.0
078930,GS,A,A,A,A,6.0,6.0,6.0,6.0,2021.0,42318.346774193546,83046583.0
078930,GS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2018.0,57095.901639344265,43408457.0
078930,GS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2017.0,62948.55967078189,51072444.0
078930,GS,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,52084.14634146341,46607919.0
078930,GS,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,46649.79838709677,65766735.0
078930,GS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2014.0,45336.93877551021,59289047.0
078930,GS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,58814.97975708502,90257775.0
078930,GS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,63171.77419354839,118039955.0
078930,GS,,B+,,,,5.0,,,2011.0,74940.7258064516,226519515.0
000120,CJ대한통운,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,164459.67741935485,14307148.0
000120,CJ대한통운,B+,B+,B+,A,5.0,5.0,5.0,6.0,2018.0,150864.75409836066,20109077.0
000120,CJ대한통운,B+,B+,B+,A,5.0,5.0,5.0,6.0,2017.0,167798.35390946502,10380061.0
000120,CJ대한통운,A,B+,A,A,6.0,5.0,6.0,6.0,2016.0,203024.39024390245,9060644.0
000120,CJ대한통운,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2015.0,187564.51612903227,11285291.0
000120,CJ대한통운,B+,B+,A,B+,5.0,5.0,6.0,5.0,2014.0,141322.85714285713,16339219.0
000120,CJ대한통운,B+,B+,A,B+,5.0,5.0,6.0,5.0,2013.0,100157.4898785425,13600597.0
000120,CJ대한통운,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2012.0,88616.12903225806,11915254.0
000120,CJ대한통운,B+,B,B+,B이하,5.0,3.0,5.0,2.0,2011.0,93809.2741935484,19556107.0
170900,동아에스티,A,B+,A+,A,6.0,5.0,7.0,6.0,2021.0,79577.66935483871,10575232.0
170900,동아에스티,B이하,B,A,B이하,2.0,3.0,6.0,2.0,2018.0,100724.38524590163,10598484.0
170900,동아에스티,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,90141.1975308642,9731308.0
170900,동아에스티,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2016.0,124276.36991869919,14992960.0
170900,동아에스티,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2015.0,122323.93145161291,14140735.0
034220,LG디스플레이,B+,B,A,B+,5.0,3.0,6.0,5.0,2021.0,22138.3064516129,944132145.0
034220,LG디스플레이,A,B+,A+,A,6.0,5.0,7.0,6.0,2018.0,22686.475409836065,565795662.0
034220,LG디스플레이,A,B+,A,A,6.0,5.0,6.0,6.0,2017.0,31090.329218106996,690643718.0
034220,LG디스플레이,B+,B+,A,B+,5.0,5.0,6.0,5.0,2016.0,26866.463414634145,322566086.0
034220,LG디스플레이,B+,B+,B+,A,5.0,5.0,5.0,6.0,2015.0,27502.620967741936,407632639.0
034220,LG디스플레이,A,B+,A,A,6.0,5.0,6.0,6.0,2014.0,30347.34693877551,342444241.0
034220,LG디스플레이,B+,B+,A,B+,5.0,5.0,6.0,5.0,2013.0,28125.91093117409,515450152.0
034220,LG디스플레이,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2012.0,27297.379032258064,607462726.0
034220,LG디스플레이,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2011.0,29759.879032258064,806022035.0
016800,퍼시스,B,C,B+,B,3.0,1.0,5.0,3.0,2021.0,36302.62096774193,2598289.0
016800,퍼시스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,31253.073770491803,423886.0
016800,퍼시스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,32688.88888888889,343389.0
016800,퍼시스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,34538.41463414634,444120.0
