일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액,연도,월,일,요일,요일명,연도월,분기
2015-04-20,263.14,0.12,0.05,,,,,,,2015,4,20,0,월,2015.4,2
2015-04-21,262.49,-0.65,-0.25,,,,,,,2015,4,21,1,화,2015.4,2
2015-04-22,263.27,0.78,0.3,,,,,,,2015,4,22,2,수,2015.4,2
2015-04-23,266.84,3.57,1.36,,,,,,,2015,4,23,3,목,2015.4,2
2015-04-24,265.87,-0.97,-0.36,,,,,,,2015,4,24,4,금,2015.4,2
2015-04-27,264.17,-1.7,-0.64,,,,,,,2015,4,27,0,월,2015.4,2
2015-04-28,262.49,-1.68,-0.64,,,,,,,2015,4,28,1,화,2015.4,2
2015-04-29,262.11,-0.38,-0.14,,,,,,,2015,4,29,2,수,2015.4,2
2015-04-30,261.03,-1.08,-0.41,,,,,,,2015,4,30,3,목,2015.4,2
2015-05-04,261.97,0.94,0.36,,,,,,,2015,5,4,0,월,2015.5,2
2015-05-06,258.62,-3.35,-1.28,,,,,,,2015,5,6,2,수,2015.5,2
2015-05-07,257.36,-1.26,-0.49,,,,,,,2015,5,7,3,목,2015.5,2
2015-05-08,255.12,-2.24,-0.87,,,,,,,2015,5,8,4,금,2015.5,2
2015-05-11,255.3,0.18,0.07,,,,,,,2015,5,11,0,월,2015.5,2
2015-05-12,255.18,-0.12,-0.05,,,,,,,2015,5,12,1,화,2015.5,2
2015-05-13,256.82,1.64,0.64,,,,,,,2015,5,13,2,수,2015.5,2
2015-05-14,256.9,0.08,0.03,,,,,,,2015,5,14,3,목,2015.5,2
2015-05-15,254.06,-2.84,-1.11,,,,,,,2015,5,15,4,금,2015.5,2
2015-05-18,254.31,0.25,0.1,,,,,,,2015,5,18,0,월,2015.5,2
2015-05-19,255.43,1.12,0.44,,,,,,,2015,5,19,1,화,2015.5,2
2015-05-20,257.61,2.18,0.85,,,,,,,2015,5,20,2,수,2015.5,2
2015-05-21,254.71,-2.9,-1.13,,,,,,,2015,5,21,3,목,2015.5,2
2015-05-22,258.2,3.49,1.37,,,,,,,2015,5,22,4,금,2015.5,2
2015-05-26,257.25,-0.95,-0.37,,,,,,,2015,5,26,1,화,2015.5,2
2015-05-27,251.68,-5.57,-2.17,,,,,,,2015,5,27,2,수,2015.5,2
2015-05-28,251.16,-0.52,-0.21,,,,,,,2015,5,28,3,목,2015.5,2
2015-05-29,251.32,0.16,0.06,,,,,,,2015,5,29,4,금,2015.5,2
2015-06-01,249.38,-1.94,-0.77,,,,,,,2015,6,1,0,월,2015.6,2
2015-06-02,247.16,-2.22,-0.89,,,,,,,2015,6,2,1,화,2015.6,2
2015-06-03,245.0,-2.16,-0.87,,,,,,,2015,6,3,2,수,2015.6,2
2015-06-04,246.98,1.98,0.81,,,,,,,2015,6,4,3,목,2015.6,2
2015-06-05,246.32,-0.66,-0.27,,,,,,,2015,6,5,4,금,2015.6,2
2015-06-08,245.48,-0.84,-0.34,,,,,,,2015,6,8,0,월,2015.6,2
2015-06-09,244.57,-0.91,-0.37,,,,,,,2015,6,9,1,화,2015.6,2
2015-06-10,243.7,-0.87,-0.36,,,,,,,2015,6,10,2,수,2015.6,2
2015-06-11,243.81,0.11,0.05,,,,,,,2015,6,11,3,목,2015.6,2
2015-06-12,242.82,-0.99,-0.41,,,,,,,2015,6,12,4,금,2015.6,2
2015-06-15,242.09,-0.73,-0.3,,,,,,,2015,6,15,0,월,2015.6,2
2015-06-16,239.61,-2.48,-1.02,,,,,,,2015,6,16,1,화,2015.6,2
2015-06-17,240.36,0.75,0.31,,,,,,,2015,6,17,2,수,2015.6,2
2015-06-18,240.79,0.43,0.18,,,,,,,2015,6,18,3,목,2015.6,2
2015-06-19,240.88,0.09,0.04,,,,,,,2015,6,19,4,금,2015.6,2
2015-06-22,242.44,1.56,0.65,,,,,,,2015,6,22,0,월,2015.6,2
2015-06-23,245.83,3.39,1.4,,,,,,,2015,6,23,1,화,2015.6,2
2015-06-24,245.8,-0.03,-0.01,,,,,,,2015,6,24,2,수,2015.6,2
2015-06-25,243.93,-1.87,-0.76,,,,,,,2015,6,25,3,목,2015.6,2
2015-06-26,244.9,0.97,0.4,,,,,,,2015,6,26,4,금,2015.6,2
2015-06-29,241.93,-2.97,-1.21,,,,,,,2015,6,29,0,월,2015.6,2
2015-06-30,242.68,0.75,0.31,,,,,,,2015,6,30,1,화,2015.6,2
2015-07-01,244.94,2.26,0.93,,,,,,,2015,7,1,2,수,2015.7,3
2015-07-02,244.72,-0.22,-0.09,,,,,,,2015,7,2,3,목,2015.7,3
2015-07-03,243.2,-1.52,-0.62,,,,,,,2015,7,3,4,금,2015.7,3
2015-07-06,236.89,-6.31,-2.59,,,,,,,2015,7,6,0,월,2015.7,3
2015-07-07,237.59,0.7,0.3,,,,,,,2015,7,7,1,화,2015.7,3
2015-07-08,234.43,-3.16,-1.33,,,,,,,2015,7,8,2,수,2015.7,3
2015-07-09,236.26,1.83,0.78,,,,,,,2015,7,9,3,목,2015.7,3
2015-07-10,235.86,-0.4,-0.17,,,,,,,2015,7,10,4,금,2015.7,3
2015-07-13,238.27,2.41,1.02,,,,,,,2015,7,13,0,월,2015.7,3
2015-07-14,236.23,-2.04,-0.86,,,,,,,2015,7,14,1,화,2015.7,3
2015-07-15,236.93,0.7,0.3,,,,,,,2015,7,15,2,수,2015.7,3
2015-07-16,238.84,1.91,0.81,,,,,,,2015,7,16,3,목,2015.7,3
2015-07-17,238.03,-0.81,-0.34,,,,,,,2015,7,17,4,금,2015.7,3
2015-07-20,235.97,-2.06,-0.87,,,,,,,2015,7,20,0,월,2015.7,3
2015-07-21,237.66,1.69,0.72,,,,,,,2015,7,21,1,화,2015.7,3
2015-07-22,234.85,-2.81,-1.18,,,,,,,2015,7,22,2,수,2015.7,3
2015-07-23,234.28,-0.57,-0.24,,,,,,,2015,7,23,3,목,2015.7,3
2015-07-24,231.79,-2.49,-1.06,,,,,,,2015,7,24,4,금,2015.7,3
2015-07-27,232.64,0.85,0.37,,,,,,,2015,7,27,0,월,2015.7,3
2015-07-28,232.81,0.17,0.07,,,,,,,2015,7,28,1,화,2015.7,3
2015-07-29,233.99,1.18,0.51,,,,,,,2015,7,29,2,수,2015.7,3
2015-07-30,231.56,-2.43,-1.04,,,,,,,2015,7,30,3,목,2015.7,3
2015-07-31,231.63,0.07,0.03,,,,,,,2015,7,31,4,금,2015.7,3
2015-08-03,228.6,-3.03,-1.31,,,,,,,2015,8,3,0,월,2015.8,3
2015-08-04,230.75,2.15,0.94,,,,,,,2015,8,4,1,화,2015.8,3
2015-08-05,229.75,-1.0,-0.43,,,,,,,2015,8,5,2,수,2015.8,3
2015-08-06,226.3,-3.45,-1.5,,,,,,,2015,8,6,3,목,2015.8,3
2015-08-07,226.25,-0.05,-0.02,,,,,,,2015,8,7,4,금,2015.8,3
2015-08-10,225.69,-0.56,-0.25,,,,,,,2015,8,10,0,월,2015.8,3
2015-08-11,225.44,-0.25,-0.11,,,,,,,2015,8,11,1,화,2015.8,3
2015-08-12,225.18,-0.26,-0.12,,,,,,,2015,8,12,2,수,2015.8,3
2015-08-13,224.96,-0.22,-0.1,,,,,,,2015,8,13,3,목,2015.8,3
2015-08-17,222.93,-2.03,-0.9,,,,,,,2015,8,17,0,월,2015.8,3
2015-08-18,223.65,0.72,0.32,,,,,,,2015,8,18,1,화,2015.8,3
2015-08-19,224.01,0.36,0.16,,,,,,,2015,8,19,2,수,2015.8,3
2015-08-20,221.38,-2.63,-1.17,,,,,,,2015,8,20,3,목,2015.8,3
2015-08-21,216.77,-4.61,-2.08,,,,,,,2015,8,21,4,금,2015.8,3
2015-08-24,211.32,-5.45,-2.51,,,,,,,2015,8,24,0,월,2015.8,3
2015-08-25,212.72,1.4,0.66,,,,,,,2015,8,25,1,화,2015.8,3
2015-08-26,216.03,3.31,1.56,,,,,,,2015,8,26,2,수,2015.8,3
2015-08-27,216.91,0.88,0.41,,,,,,,2015,8,27,3,목,2015.8,3
2015-08-28,220.28,3.37,1.55,,,,,,,2015,8,28,4,금,2015.8,3
2015-08-31,220.63,0.35,0.16,,,,,,,2015,8,31,0,월,2015.8,3
2015-09-01,218.3,-2.33,-1.06,,,,,,,2015,9,1,1,화,2015.9,3
2015-09-02,218.78,0.48,0.22,,,,,,,2015,9,2,2,수,2015.9,3
2015-09-03,219.88,1.1,0.5,,,,,,,2015,9,3,3,목,2015.9,3
2015-09-04,218.29,-1.59,-0.72,,,,,,,2015,9,4,4,금,2015.9,3
2015-09-07,217.04,-1.25,-0.57,,,,,,,2015,9,7,0,월,2015.9,3
2015-09-08,218.13,1.09,0.5,,,,,,,2015,9,8,1,화,2015.9,3
2015-09-09,224.28,6.15,2.82,,,,,,,2015,9,9,2,수,2015.9,3
2015-09-10,226.48,2.2,0.98,,,,,,,2015,9,10,3,목,2015.9,3
2015-09-11,223.37,-3.11,-1.37,,,,,,,2015,9,11,4,금,2015.9,3
2015-09-14,223.14,-0.23,-0.1,,,,,,,2015,9,14,0,월,2015.9,3
2015-09-15,223.29,0.15,0.07,,,,,,,2015,9,15,1,화,2015.9,3
2015-09-16,229.01,5.72,2.56,,,,,,,2015,9,16,2,수,2015.9,3
2015-09-17,230.01,1.0,0.44,,,,,,,2015,9,17,3,목,2015.9,3
2015-09-18,231.21,1.2,0.52,,,,,,,2015,9,18,4,금,2015.9,3
2015-09-21,226.55,-4.66,-2.02,,,,,,,2015,9,21,0,월,2015.9,3
2015-09-22,228.63,2.08,0.92,,,,,,,2015,9,22,1,화,2015.9,3
2015-09-23,224.84,-3.79,-1.66,,,,,,,2015,9,23,2,수,2015.9,3
2015-09-24,224.72,-0.12,-0.05,,,,,,,2015,9,24,3,목,2015.9,3
2015-09-25,224.41,-0.31,-0.14,,,,,,,2015,9,25,4,금,2015.9,3
2015-09-30,227.72,3.31,1.47,,,,,,,2015,9,30,2,수,2015.9,3
2015-10-01,229.23,1.51,0.66,,,,,,,2015,10,1,3,목,2015.10,4
2015-10-02,227.64,-1.59,-0.69,,,,,,,2015,10,2,4,금,2015.10,4
2015-10-05,227.88,0.24,0.11,,,,,,,2015,10,5,0,월,2015.10,4
2015-10-06,230.5,2.62,1.15,,,,,,,2015,10,6,1,화,2015.10,4
2015-10-07,235.19,4.69,2.03,,,,,,,2015,10,7,2,수,2015.10,4
2015-10-08,238.02,2.83,1.2,,,,,,,2015,10,8,3,목,2015.10,4
2015-10-12,238.73,0.71,0.3,,,,,,,2015,10,12,0,월,2015.10,4
2015-10-13,238.2,-0.53,-0.22,,,,,,,2015,10,13,1,화,2015.10,4
2015-10-14,237.32,-0.88,-0.37,,,,,,,2015,10,14,2,수,2015.10,4
2015-10-15,240.25,2.93,1.23,,,,,,,2015,10,15,3,목,2015.10,4
2015-10-16,239.74,-0.51,-0.21,,,,,,,2015,10,16,4,금,2015.10,4
2015-10-19,239.88,0.14,0.06,,,,,,,2015,10,19,0,월,2015.10,4
2015-10-20,240.91,1.03,0.43,,,,,,,2015,10,20,1,화,2015.10,4
2015-10-21,241.9,0.99,0.41,,,,,,,2015,10,21,2,수,2015.10,4
2015-10-22,240.05,-1.85,-0.76,,,,,,,2015,10,22,3,목,2015.10,4
2015-10-23,241.95,1.9,0.79,,,,,,,2015,10,23,4,금,2015.10,4
2015-10-26,243.06,1.11,0.46,,,,,,,2015,10,26,0,월,2015.10,4
2015-10-27,242.68,-0.38,-0.16,,,,,,,2015,10,27,1,화,2015.10,4
2015-10-28,242.58,-0.1,-0.04,,,,,,,2015,10,28,2,수,2015.10,4
2015-10-29,242.12,-0.46,-0.19,,,,,,,2015,10,29,3,목,2015.10,4
2015-10-30,243.3,1.18,0.49,,,,,,,2015,10,30,4,금,2015.10,4
2015-11-02,245.09,1.79,0.74,,,,,,,2015,11,2,0,월,2015.11,4
2015-11-03,246.09,1.0,0.41,,,,,,,2015,11,3,1,화,2015.11,4
2015-11-04,246.34,0.25,0.1,,,,,,,2015,11,4,2,수,2015.11,4
2015-11-05,245.76,-0.58,-0.24,,,,,,,2015,11,5,3,목,2015.11,4
2015-11-06,244.36,-1.4,-0.57,,,,,,,2015,11,6,4,금,2015.11,4
2015-11-09,244.09,-0.27,-0.11,,,,,,,2015,11,9,0,월,2015.11,4
2015-11-10,240.95,-3.14,-1.29,,,,,,,2015,11,10,1,화,2015.11,4
2015-11-11,241.05,0.1,0.04,,,,,,,2015,11,11,2,수,2015.11,4
2015-11-12,240.07,-0.98,-0.41,,,,,,,2015,11,12,3,목,2015.11,4
2015-11-13,237.7,-2.37,-0.99,,,,,,,2015,11,13,4,금,2015.11,4
2015-11-16,234.16,-3.54,-1.49,,,,,,,2015,11,16,0,월,2015.11,4
2015-11-17,236.28,2.12,0.91,,,,,,,2015,11,17,1,화,2015.11,4
2015-11-18,236.57,0.29,0.12,,,,,,,2015,11,18,2,수,2015.11,4
2015-11-19,239.84,3.27,1.38,,,,,,,2015,11,19,3,목,2015.11,4
2015-11-20,239.89,0.05,0.02,,,,,,,2015,11,20,4,금,2015.11,4
2015-11-23,239.97,0.08,0.03,,,,,,,2015,11,23,0,월,2015.11,4
2015-11-24,241.82,1.85,0.77,,,,,,,2015,11,24,1,화,2015.11,4
2015-11-25,240.99,-0.83,-0.34,,,,,,,2015,11,25,2,수,2015.11,4
2015-11-26,244.14,3.15,1.31,,,,,,,2015,11,26,3,목,2015.11,4
2015-11-27,243.68,-0.46,-0.19,,,,,,,2015,11,27,4,금,2015.11,4
2015-11-30,238.6,-5.08,-2.08,,,,,,,2015,11,30,0,월,2015.11,4
2015-12-01,243.21,4.61,1.93,,,,,,,2015,12,1,1,화,2015.12,4
2015-12-02,240.78,-2.43,-1.0,,,,,,,2015,12,2,2,수,2015.12,4
2015-12-03,238.73,-2.05,-0.85,,,,,,,2015,12,3,3,목,2015.12,4
2015-12-04,236.36,-2.37,-0.99,,,,,,,2015,12,4,4,금,2015.12,4
2015-12-07,234.84,-1.52,-0.64,,,,,,,2015,12,7,0,월,2015.12,4
2015-12-08,233.65,-1.19,-0.51,,,,,,,2015,12,8,1,화,2015.12,4
2015-12-09,234.03,0.38,0.16,,,,,,,2015,12,9,2,수,2015.12,4
2015-12-10,235.27,1.24,0.53,,,,,,,2015,12,10,3,목,2015.12,4
2015-12-11,235.24,-0.03,-0.01,,,,,,,2015,12,11,4,금,2015.12,4
2015-12-14,232.81,-2.43,-1.03,,,,,,,2015,12,14,0,월,2015.12,4
2015-12-15,233.65,0.84,0.36,,,,,,,2015,12,15,1,화,2015.12,4
2015-12-16,238.29,4.64,1.99,,,,,,,2015,12,16,2,수,2015.12,4
2015-12-17,238.68,0.39,0.16,,,,,,,2015,12,17,3,목,2015.12,4
2015-12-18,237.24,-1.44,-0.6,,,,,,,2015,12,18,4,금,2015.12,4
2015-12-21,237.75,0.51,0.21,,,,,,,2015,12,21,0,월,2015.12,4
2015-12-22,239.68,1.93,0.81,,,,,,,2015,12,22,1,화,2015.12,4
2015-12-23,240.86,1.18,0.49,,,,,,,2015,12,23,2,수,2015.12,4
2015-12-24,239.55,-1.31,-0.54,,,,,,,2015,12,24,3,목,2015.12,4
2015-12-28,236.1,-3.45,-1.44,,,,,,,2015,12,28,0,월,2015.12,4
2015-12-29,234.98,-1.12,-0.47,,,,,,,2015,12,29,1,화,2015.12,4
2015-12-30,234.27,-0.71,-0.3,,,,,,,2015,12,30,2,수,2015.12,4
2016-01-04,228.14,-6.13,-2.62,,,,,,,2016,1,4,0,월,2016.1,1
2016-01-05,229.51,1.37,0.6,,,,,,,2016,1,5,1,화,2016.1,1
2016-01-06,227.43,-2.08,-0.91,,,,,,,2016,1,6,2,수,2016.1,1
2016-01-07,224.87,-2.56,-1.13,,,,,,,2016,1,7,3,목,2016.1,1
2016-01-08,226.21,1.34,0.6,,,,,,,2016,1,8,4,금,2016.1,1
2016-01-11,223.41,-2.8,-1.24,,,,,,,2016,1,11,0,월,2016.1,1
2016-01-12,223.27,-0.14,-0.06,,,,,,,2016,1,12,1,화,2016.1,1
2016-01-13,226.12,2.85,1.28,,,,,,,2016,1,13,2,수,2016.1,1
2016-01-14,224.09,-2.03,-0.9,,,,,,,2016,1,14,3,목,2016.1,1
2016-01-15,221.43,-2.66,-1.19,,,,,,,2016,1,15,4,금,2016.1,1
2016-01-18,221.03,-0.4,-0.18,,,,,,,2016,1,18,0,월,2016.1,1
2016-01-19,222.55,1.52,0.69,,,,,,,2016,1,19,1,화,2016.1,1
2016-01-20,216.78,-5.77,-2.59,,,,,,,2016,1,20,2,수,2016.1,1
2016-01-21,215.96,-0.82,-0.38,,,,,,,2016,1,21,3,목,2016.1,1
2016-01-22,221.28,5.32,2.46,,,,,,,2016,1,22,4,금,2016.1,1
2016-01-25,222.65,1.37,0.62,,,,,,,2016,1,25,0,월,2016.1,1
2016-01-26,219.29,-3.36,-1.51,,,,,,,2016,1,26,1,화,2016.1,1
2016-01-27,223.54,4.25,1.94,,,,,,,2016,1,27,2,수,2016.1,1
2016-01-28,223.78,0.24,0.11,,,,,,,2016,1,28,3,목,2016.1,1
2016-01-29,224.63,0.85,0.38,,,,,,,2016,1,29,4,금,2016.1,1
2016-02-01,225.97,1.34,0.6,,,,,,,2016,2,1,0,월,2016.2,1
2016-02-02,223.29,-2.68,-1.19,,,,,,,2016,2,2,1,화,2016.2,1
2016-02-03,220.99,-2.3,-1.03,,,,,,,2016,2,3,2,수,2016.2,1
2016-02-04,225.41,4.42,2.0,,,,,,,2016,2,4,3,목,2016.2,1
2016-02-05,226.0,0.59,0.26,,,,,,,2016,2,5,4,금,2016.2,1
2016-02-11,219.38,-6.62,-2.93,,,,,,,2016,2,11,3,목,2016.2,1
2016-02-12,218.84,-0.54,-0.25,,,,,,,2016,2,12,4,금,2016.2,1
2016-02-15,222.37,3.53,1.61,,,,,,,2016,2,15,0,월,2016.2,1
2016-02-16,225.49,3.12,1.4,,,,,,,2016,2,16,1,화,2016.2,1
2016-02-17,226.84,1.35,0.6,,,,,,,2016,2,17,2,수,2016.2,1
2016-02-18,229.49,2.65,1.17,,,,,,,2016,2,18,3,목,2016.2,1
2016-02-19,229.95,0.46,0.2,,,,,,,2016,2,19,4,금,2016.2,1
2016-02-22,229.26,-0.69,-0.3,,,,,,,2016,2,22,0,월,2016.2,1
2016-02-23,229.7,0.44,0.19,,,,,,,2016,2,23,1,화,2016.2,1
2016-02-24,229.83,0.13,0.06,,,,,,,2016,2,24,2,수,2016.2,1
2016-02-25,230.16,0.33,0.14,,,,,,,2016,2,25,3,목,2016.2,1
2016-02-26,230.21,0.05,0.02,,,,,,,2016,2,26,4,금,2016.2,1
2016-02-29,229.66,-0.55,-0.24,,,,,,,2016,2,29,0,월,2016.2,1
2016-03-02,233.67,4.01,1.75,,,,,,,2016,3,2,2,수,2016.3,1
2016-03-03,235.2,1.53,0.65,,,,,,,2016,3,3,3,목,2016.3,1
2016-03-04,234.98,-0.22,-0.09,,,,,,,2016,3,4,4,금,2016.3,1
2016-03-07,235.67,0.69,0.29,,,,,,,2016,3,7,0,월,2016.3,1
2016-03-08,233.67,-2.0,-0.85,,,,,,,2016,3,8,1,화,2016.3,1
2016-03-09,233.93,0.26,0.11,,,,,,,2016,3,9,2,수,2016.3,1
2016-03-10,236.42,2.49,1.06,,,,,,,2016,3,10,3,목,2016.3,1
2016-03-11,237.2,0.78,0.33,,,,,,,2016,3,11,4,금,2016.3,1
2016-03-14,237.73,0.53,0.22,,,,,,,2016,3,14,0,월,2016.3,1
2016-03-15,237.22,-0.51,-0.21,,,,,,,2016,3,15,1,화,2016.3,1
2016-03-16,237.71,0.49,0.21,,,,,,,2016,3,16,2,수,2016.3,1
2016-03-17,239.59,1.88,0.79,,,,,,,2016,3,17,3,목,2016.3,1
2016-03-18,240.33,0.74,0.31,,,,,,,2016,3,18,4,금,2016.3,1
2016-03-21,240.17,-0.16,-0.07,,,,,,,2016,3,21,0,월,2016.3,1
2016-03-22,241.24,1.07,0.45,,,,,,,2016,3,22,1,화,2016.3,1
2016-03-23,241.15,-0.09,-0.04,,,,,,,2016,3,23,2,수,2016.3,1
2016-03-24,239.97,-1.18,-0.49,,,,,,,2016,3,24,3,목,2016.3,1
2016-03-25,239.65,-0.32,-0.13,,,,,,,2016,3,25,4,금,2016.3,1
2016-03-28,239.84,0.19,0.08,,,,,,,2016,3,28,0,월,2016.3,1
2016-03-29,241.47,1.63,0.68,,,,,,,2016,3,29,1,화,2016.3,1
2016-03-30,242.67,1.2,0.5,,,,,,,2016,3,30,2,수,2016.3,1
2016-03-31,242.13,-0.54,-0.22,,,,,,,2016,3,31,3,목,2016.3,1
2016-04-01,238.15,-3.98,-1.64,,,,,,,2016,4,1,4,금,2016.4,2
2016-04-04,238.96,0.81,0.34,,,,,,,2016,4,4,0,월,2016.4,2
2016-04-05,236.17,-2.79,-1.17,,,,,,,2016,4,5,1,화,2016.4,2
2016-04-06,237.61,1.44,0.61,,,,,,,2016,4,6,2,수,2016.4,2
2016-04-07,237.9,0.29,0.12,,,,,,,2016,4,7,3,목,2016.4,2
2016-04-08,237.07,-0.83,-0.35,,,,,,,2016,4,8,4,금,2016.4,2
2016-04-11,237.8,0.73,0.31,,,,,,,2016,4,11,0,월,2016.4,2
2016-04-12,239.65,1.85,0.78,,,,,,,2016,4,12,1,화,2016.4,2
2016-04-14,245.41,5.76,2.4,,,,,,,2016,4,14,3,목,2016.4,2
2016-04-15,244.54,-0.87,-0.35,,,,,,,2016,4,15,4,금,2016.4,2
2016-04-18,243.93,-0.61,-0.25,,,,,,,2016,4,18,0,월,2016.4,2
2016-04-19,243.72,-0.21,-0.09,,,,,,,2016,4,19,1,화,2016.4,2
2016-04-20,243.21,-0.51,-0.21,,,,,,,2016,4,20,2,수,2016.4,2
2016-04-21,245.12,1.91,0.79,,,,,,,2016,4,21,3,목,2016.4,2
2016-04-22,243.79,-1.33,-0.54,,,,,,,2016,4,22,4,금,2016.4,2
2016-04-25,243.7,-0.09,-0.04,,,,,,,2016,4,25,0,월,2016.4,2
2016-04-26,244.35,0.65,0.27,,,,,,,2016,4,26,1,화,2016.4,2
2016-04-27,244.24,-0.11,-0.05,,,,,,,2016,4,27,2,수,2016.4,2
2016-04-28,241.58,-2.66,-1.09,,,,,,,2016,4,28,3,목,2016.4,2
2016-04-29,240.39,-1.19,-0.49,,,,,,,2016,4,29,4,금,2016.4,2
2016-05-02,238.72,-1.67,-0.69,,,,,,,2016,5,2,0,월,2016.5,2
2016-05-03,239.5,0.78,0.33,,,,,,,2016,5,3,1,화,2016.5,2
2016-05-04,238.53,-0.97,-0.41,,,,,,,2016,5,4,2,수,2016.5,2
2016-05-09,236.81,-1.72,-0.72,,,,,,,2016,5,9,0,월,2016.5,2
2016-05-10,238.33,1.52,0.64,,,,,,,2016,5,10,1,화,2016.5,2
2016-05-11,237.77,-0.56,-0.23,,,,,,,2016,5,11,2,수,2016.5,2
2016-05-12,236.86,-0.91,-0.38,,,,,,,2016,5,12,3,목,2016.5,2
2016-05-13,234.6,-2.26,-0.95,,,,,,,2016,5,13,4,금,2016.5,2
2016-05-16,234.88,0.28,0.12,,,,,,,2016,5,16,0,월,2016.5,2
2016-05-17,235.07,0.19,0.08,,,,,,,2016,5,17,1,화,2016.5,2
2016-05-18,233.99,-1.08,-0.46,,,,,,,2016,5,18,2,수,2016.5,2
2016-05-19,233.6,-0.39,-0.17,,,,,,,2016,5,19,3,목,2016.5,2
2016-05-20,232.99,-0.61,-0.26,,,,,,,2016,5,20,4,금,2016.5,2
2016-05-23,234.02,1.03,0.44,,,,,,,2016,5,23,0,월,2016.5,2
2016-05-24,231.89,-2.13,-0.91,,,,,,,2016,5,24,1,화,2016.5,2
2016-05-25,235.54,3.65,1.57,,,,,,,2016,5,25,2,수,2016.5,2
2016-05-26,235.2,-0.34,-0.14,,,,,,,2016,5,26,3,목,2016.5,2
2016-05-27,236.49,1.29,0.55,,,,,,,2016,5,27,4,금,2016.5,2
2016-05-30,236.29,-0.2,-0.08,,,,,,,2016,5,30,0,월,2016.5,2
2016-05-31,238.15,1.86,0.79,,,,,,,2016,5,31,1,화,2016.5,2
2016-06-01,238.33,0.18,0.08,,,,,,,2016,6,1,2,수,2016.6,2
2016-06-02,239.06,0.73,0.31,,,,,,,2016,6,2,3,목,2016.6,2
2016-06-03,239.3,0.24,0.1,,,,,,,2016,6,3,4,금,2016.6,2
2016-06-07,242.62,3.32,1.39,,,,,,,2016,6,7,1,화,2016.6,2
2016-06-08,244.73,2.11,0.87,,,,,,,2016,6,8,2,수,2016.6,2
2016-06-09,245.26,0.53,0.22,,,,,,,2016,6,9,3,목,2016.6,2
2016-06-10,243.73,-1.53,-0.62,,,,,,,2016,6,10,4,금,2016.6,2
2016-06-13,238.74,-4.99,-2.05,,,,,,,2016,6,13,0,월,2016.6,2
2016-06-14,238.08,-0.66,-0.28,,,,,,,2016,6,14,1,화,2016.6,2
2016-06-15,238.34,0.26,0.11,,,,,,,2016,6,15,2,수,2016.6,2
2016-06-16,237.12,-1.22,-0.51,,,,,,,2016,6,16,3,목,2016.6,2
2016-06-17,237.3,0.18,0.08,,,,,,,2016,6,17,4,금,2016.6,2
2016-06-20,240.8,3.5,1.47,,,,,,,2016,6,20,0,월,2016.6,2
2016-06-21,240.85,0.05,0.02,,,,,,,2016,6,21,1,화,2016.6,2
2016-06-22,242.58,1.73,0.72,,,,,,,2016,6,22,2,수,2016.6,2
2016-06-23,242.3,-0.28,-0.12,,,,,,,2016,6,23,3,목,2016.6,2
2016-06-24,235.43,-6.87,-2.84,,,,,,,2016,6,24,4,금,2016.6,2
2016-06-27,235.12,-0.31,-0.13,,,,,,,2016,6,27,0,월,2016.6,2
2016-06-28,235.58,0.46,0.2,,,,,,,2016,6,28,1,화,2016.6,2
2016-06-29,237.6,2.02,0.86,,,,,,,2016,6,29,2,수,2016.6,2
2016-06-30,239.39,1.79,0.75,,,,,,,2016,6,30,3,목,2016.6,2
2016-07-01,242.14,2.75,1.15,,,,,,,2016,7,1,4,금,2016.7,3
2016-07-04,243.43,1.29,0.53,,,,,,,2016,7,4,0,월,2016.7,3
2016-07-05,242.66,-0.77,-0.32,,,,,,,2016,7,5,1,화,2016.7,3
2016-07-06,237.43,-5.23,-2.16,,,,,,,2016,7,6,2,수,2016.7,3
2016-07-07,240.22,2.79,1.18,,,,,,,2016,7,7,3,목,2016.7,3
2016-07-08,239.19,-1.03,-0.43,,,,,,,2016,7,8,4,금,2016.7,3
2016-07-11,242.73,3.54,1.48,,,,,,,2016,7,11,0,월,2016.7,3
2016-07-12,242.95,0.22,0.09,,,,,,,2016,7,12,1,화,2016.7,3
2016-07-13,245.61,2.66,1.09,,,,,,,2016,7,13,2,수,2016.7,3
2016-07-14,246.36,0.75,0.31,,,,,,,2016,7,14,3,목,2016.7,3
2016-07-15,247.89,1.53,0.62,,,,,,,2016,7,15,4,금,2016.7,3
2016-07-18,248.55,0.66,0.27,,,,,,,2016,7,18,0,월,2016.7,3
2016-07-19,247.98,-0.57,-0.23,,,,,,,2016,7,19,1,화,2016.7,3
2016-07-20,247.36,-0.62,-0.25,,,,,,,2016,7,20,2,수,2016.7,3
2016-07-21,247.28,-0.08,-0.03,,,,,,,2016,7,21,3,목,2016.7,3
2016-07-22,246.8,-0.48,-0.19,,,,,,,2016,7,22,4,금,2016.7,3
2016-07-25,248.07,1.27,0.51,,,,,,,2016,7,25,0,월,2016.7,3
2016-07-26,250.04,1.97,0.79,,,,,,,2016,7,26,1,화,2016.7,3
2016-07-27,250.22,0.18,0.07,,,,,,,2016,7,27,2,수,2016.7,3
2016-07-28,249.18,-1.04,-0.42,,,,,,,2016,7,28,3,목,2016.7,3
